review_id,clean_text,keywords,identified_themes,bank_name,rating
d3d60ff9-51bf-4fe0-b2f8-b0059b92d347,v e r y g o o d,,General Feedback,Commercial Bank of Ethiopia,4
6a7da8ad-486f-4132-8eb9-aee1e55f7322,excellent,excellent,Customer Support,Commercial Bank of Ethiopia,5
fa1192aa-8085-468e-838c-f70320b5a622,best app,"good app, good, app",Mobile Banking Features,Dashen Bank,5
96ba479c-016d-49b8-8f04-b47f578e831e,thanks cbe,cbe,General Feedback,Commercial Bank of Ethiopia,5
59be8218-24d0-42be-8305-35850afc7a3a,commercial bank of ethiopia is very helpful for all ethiopian people that i respect ethio consititution,"helpful, ethio, commercial bank ethiopia, commercial bank, people, commercial, bank ethiopia, ethiopian, ethiopia, bank",Customer Support,Commercial Bank of Ethiopia,5
b27ee212-10ec-499b-b36d-ff667d7b7085,nothing when i need to install the apk it say that re-up date,"install, date, apk, need",General Feedback,Bank of Abyssinia,5
53866760-ef49-4683-af03-f1525e54c067,best,,General Feedback,Commercial Bank of Ethiopia,5
81c8a9c2-a849-433a-9a79-0112dc322fbc,best app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
3c38999b-bf71-43e9-8121-f0c588bae3cb,this app is so amazing a use it every time when i make payments,"app amazing, use time, payment, amazing, time, use, app","Transaction Performance, Mobile Banking Features",Commercial Bank of Ethiopia,5
7fdfce9f-03cf-4691-af15-a8eacea62dbf,mobeli.bank,bank,General Feedback,Commercial Bank of Ethiopia,5
5e5817ce-8960-4e99-9bae-3e9059357303,please is not working,work,App Reliability & Bugs,Bank of Abyssinia,2
e5bfa495-f4bf-4c66-a16c-b280dad5d5cc,time is gold,time,Transaction Performance,Commercial Bank of Ethiopia,5
8371a275-5005-4ad5-a580-b1163d0d26b3,good,good,General Feedback,Commercial Bank of Ethiopia,5
8edd9f83-57c8-4aaf-9c54-845d97e601aa,waqayyoo,,General Feedback,Bank of Abyssinia,5
60a60f54-fce3-4678-b2a6-123c0d0a160e,i were smothely using the app for the last 5 month but somehow its not working to now so what shall i do it becames like i can open the app even i can't open it if u have solution's pls help me kindly tnx,"open, tnx, pls help, kindly, app open, app month, pls, solution, open app, month","App Reliability & Bugs, Customer Support, Mobile Banking Features",Dashen Bank,1
ab320d01-2772-4286-8aa0-9aceda879891,good,good,General Feedback,Dashen Bank,5
b003eaa2-fe35-476d-8d5b-e2913964f526,it stop working most of the time.,"stop work, stop, time, work",Transaction Performance,Dashen Bank,2
795799d5-d717-4296-a374-3e995a9eb06c,good,good,General Feedback,Commercial Bank of Ethiopia,5
a3673985-236a-4153-84a7-22a1afba3d36,100 good,"100, good",General Feedback,Dashen Bank,5
6f109a8e-e814-46fd-aa22-b74188bfae83,fast,fast,General Feedback,Dashen Bank,5
207adaf3-2705-486b-846e-1f95c4d7f049,best bank in ethiopia,"good bank, bank ethiopia, ethiopia, bank, good",General Feedback,Bank of Abyssinia,5
ac9acf91-3777-4db6-8c23-3bd90cb9c83c,why isn't this app working?,"app work, work, app",Mobile Banking Features,Dashen Bank,5
c0220fe4-74a4-4df9-9f70-bf480df83a54,network error,"network error, network, error",App Reliability & Bugs,Dashen Bank,5
748d2224-c653-44b1-90fd-ffadd6d72c83,they been freezing a transfered money till the time they chose chose it to be delivered bruh,"choose, freeze, deliver, money, time","Transaction Performance, Fees & Charges",Commercial Bank of Ethiopia,1
709cbab6-f362-486c-b2cf-212062b30dfa,giod,,General Feedback,Bank of Abyssinia,5
7f167954-2c13-40a1-9f56-dc125836d192,very good app,"good app, good, app",Mobile Banking Features,Dashen Bank,5
487a7347-fb9d-4ba0-862b-341425f7124b,yase,,General Feedback,Commercial Bank of Ethiopia,5
bafdc5db-4126-413e-9806-6870f59638c3,thank you,thank,General Feedback,Commercial Bank of Ethiopia,5
8d38033d-11a2-4362-ac42-159b98a1d790,it is good,good,General Feedback,Commercial Bank of Ethiopia,5
4edd76a8-56e1-4005-bd4f-50b664893944,how updated this app,"update app, update, app","App Reliability & Bugs, Mobile Banking Features",Commercial Bank of Ethiopia,5
6df74cd0-b58b-472e-99f8-e437e64d98f3,the worst mobile banking app.,"bad mobile banking, bad mobile, mobile banking app, banking app, mobile banking, bad, mobile, banking, app",Mobile Banking Features,Bank of Abyssinia,1
94fd2d03-fd49-4241-baf1-b1cd44573b88,good,good,General Feedback,Commercial Bank of Ethiopia,5
f12f3056-b2af-4dc5-a4f8-077223308e30,the sum is good.,good,General Feedback,Commercial Bank of Ethiopia,5
b0c98076-f322-4b3a-aeed-3e0789e23cc4,very good,good,General Feedback,Commercial Bank of Ethiopia,5
688c50ae-69e7-40bc-a655-23c2f1d54581,the best one ever i've seen.,good,General Feedback,Commercial Bank of Ethiopia,5
8855d0d8-19db-4113-b1fa-89731f0ed033,would most likely rate it even less but it does have it's perks. but for the most part the whole app is filled with bugs and it stops being responsive almost everytime. besides some new features and the new ui design i most definitely prefer the old amole version. either fix this mess or bring back amole,"amole, new, new ui, responsive, mess, ui design, app bug, rate, everytime, old","User Interface & Experience, App Reliability & Bugs, Mobile Banking Features",Dashen Bank,2
2097ddd0-1596-48a5-8c9c-5981d82c9ac2,sometimes is not working to be honest,"honest, work","App Reliability & Bugs, Transaction Performance",Dashen Bank,1
f2e3aae7-a521-4111-80fc-04284186e9f0,best and fast,"good fast, fast, good",General Feedback,Commercial Bank of Ethiopia,5
f91928be-4045-41cb-bfb1-97abcaef0e95,very easy to use,"easy use, easy, use",User Interface & Experience,Commercial Bank of Ethiopia,5
63c3ff9d-5f53-44f0-9d84-aca03a148742,it's very nice app,"nice app, nice, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
14a87d30-1e9e-46c3-b147-95d0f7404d26,screenshot problem must be fixed!!,"screenshot, problem, fix","App Reliability & Bugs, User Interface & Experience",Commercial Bank of Ethiopia,4
94008602-5cb5-45bd-b2d3-e476b2ca6c70,best,,General Feedback,Dashen Bank,5
a7eb5cbd-790a-4537-8278-ccaef158654b,1 crashes repeatedly 2 takes century to boot 3 repeatedly requires update which is very annoying 4 it doesn't ask for password for one step confirmation when transferring money 5 automatically stops music when the app is launched it doesn't really matter just fyi overall this have to be the worst mobile banking app i have tried so far and should not be released with all these bugs issues,"repeatedly, boot, update annoying, century, confirmation, matter, require update, ask password, app try, app launch","App Reliability & Bugs, Mobile Banking Features, Account Access Issues",Bank of Abyssinia,1
b54ed906-d409-4107-9dba-3d91d4c04274,great app,"great app, great, app",Mobile Banking Features,Bank of Abyssinia,5
0835849e-3794-409a-b454-a2bb8ded685f,our ehiopian bank who teaches us who lends who beulds big infrastractures for any ehiopian countries rigions local areas basic needs for socity that trends to suport echother social participation promots in society welbing coopratives development builds and suports for each private and governmental institutions give advise market analicies so on for targets to develope country to become world class economic leadership capitalist country and to atract big stakeholders in the woreld.,"country, big, stakeholder, advise, society, social, development, class, area, build","User Interface & Experience, Security & Privacy",Commercial Bank of Ethiopia,5
f9c7331d-681d-4ddc-89fa-bde2d585e1d1,the best application for ours,"good application, application, good",Mobile Banking Features,Commercial Bank of Ethiopia,5
b44389db-6fd3-4204-b94d-c72f5b8def8b,good,good,General Feedback,Commercial Bank of Ethiopia,5
87f6b5ef-f717-4c3e-b971-316633898798,error now milew,error,App Reliability & Bugs,Commercial Bank of Ethiopia,5
e6ec7d3b-beb3-40ac-a615-9a0bae85e39d,yes goode app,"yes, app",Mobile Banking Features,Bank of Abyssinia,5
249254a2-d2db-4dd5-b66f-865429329195,goood werk,goood,General Feedback,Commercial Bank of Ethiopia,5
db43b3f3-f09b-41ea-98a3-02a31bc9c321,the 1st one is cbe,"1st, cbe",General Feedback,Commercial Bank of Ethiopia,5
f5998ecc-6b4e-40c4-ae05-eb5e3cacfbf8,excellent,excellent,Customer Support,Commercial Bank of Ethiopia,5
2fbb6733-74d8-44bb-b9f2-8917c6a14d78,worst experience,"bad experience, experience, bad",General Feedback,Commercial Bank of Ethiopia,1
5c3d2d09-7797-4920-9879-12745a04a24b,commercial bank,"commercial bank, commercial, bank",General Feedback,Commercial Bank of Ethiopia,5
929b3a55-66fb-4a90-a514-03ed7a1ea8dc,so good,good,General Feedback,Commercial Bank of Ethiopia,5
85a6d591-f136-4041-bdab-74007ba4f7ae,it's good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
a215e2a9-13bb-4fe5-ac70-4a2717e28d73,"this is the worst app that could exist on the planet, omg it literally crashes every month","omg, bad app exist, exist, app exist, month, crash, bad app, bad, app","App Reliability & Bugs, Mobile Banking Features",Commercial Bank of Ethiopia,1
597c9104-ffbe-43bd-84b2-3c0db9f1f644,nise,nise,General Feedback,Commercial Bank of Ethiopia,5
50c1c761-e2d8-4b5a-804c-20799f1552d2,nice,nice,General Feedback,Commercial Bank of Ethiopia,5
f20f3b43-9df9-4149-b656-dae1b4bbde38,dashen bank super app is the best app,"app good app, super app good, bank super app, dashen bank super, bank super, app good, super app, dashen bank, super, app",Mobile Banking Features,Dashen Bank,5
48bc5aef-c79b-4722-bbd7-51db5386cb3f,good,good,General Feedback,Dashen Bank,5
bdb2a8d8-735e-4c3b-a499-aea215d0261e,"unexpected anomalies, unreliable as fintec app","unreliable, app","App Reliability & Bugs, Mobile Banking Features",Commercial Bank of Ethiopia,2
5d7681aa-993c-465d-a88b-99314b06d630,best one,,General Feedback,Commercial Bank of Ethiopia,5
35ac9e4d-24ce-46e3-9352-bf1bc9cc762e,awesome,awesome,General Feedback,Commercial Bank of Ethiopia,5
6e923bac-5ac7-4d3e-bd1c-137246d24a68,good,good,General Feedback,Bank of Abyssinia,5
b4eb75b1-57bf-48c7-8cf1-a9630858780e,good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
13c69ca2-bb0c-444a-9f15-82560979ebac,good,good,General Feedback,Dashen Bank,1
d06a71b2-105b-44fd-a21b-6c23fe7957e6,"poor, glitch stack","stack, glitch, poor",App Reliability & Bugs,Dashen Bank,1
1fe734ce-edc7-43ea-af25-4f0dd9ef09ea,slowest banking app ever used,"slow banking app, slow banking, banking app, slow, banking, app","Transaction Performance, Mobile Banking Features",Dashen Bank,3
30c8364c-d451-4cd7-a142-b6787d7c9a38,best servis app,"good, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
248af9c3-6f3e-449c-b461-02f7eb73f065,very useful to use it from any where in the world !,"world, useful, use",General Feedback,Commercial Bank of Ethiopia,5
9a34c5b9-63c7-48de-9fde-f1a4d60a9e0b,it very good but why block the screen shoot,"block, shoot, screen shoot, screen, good",User Interface & Experience,Commercial Bank of Ethiopia,5
8ae89018-ca57-41be-b08b-7b76917579b7,good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
b6ff8342-c1fe-4b40-a834-c9b51efcc476,"the most disgusting app,",app,Mobile Banking Features,Commercial Bank of Ethiopia,1
6dd324c1-79ef-4935-9c87-ad0fd8fd1635,it is not working on redminote 11 pro pls fix it,"pro, 11, pls, fix, work",App Reliability & Bugs,Bank of Abyssinia,1
72f6b776-58cf-4c65-a154-01fe0ab5873e,it is the best transferring ap,"transferring, ap, good",Transaction Performance,Commercial Bank of Ethiopia,5
ee630856-6a3b-44ba-8cfa-28569e39396c,it's good but add some more please,"add, good",General Feedback,Commercial Bank of Ethiopia,3
aefe5a77-71f4-4efa-92e6-b4a1b4a48e9e,abseniya bank app,"bank app, bank, app",Mobile Banking Features,Bank of Abyssinia,5
9cdf7073-238a-4e6e-bbd7-c3fae6b153c0,modern perfect app interface with the best banking tools,"tool, modern, good banking, perfect, interface, banking, good, app","User Interface & Experience, Mobile Banking Features",Dashen Bank,5
22d77391-5cb2-468d-89c3-060ef509a02d,good,good,General Feedback,Commercial Bank of Ethiopia,5
5e829d04-b46a-4071-b828-5a9929ebabbb,very nice app,"nice app, nice, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
12f1b2e7-a170-4dde-becb-a03f4358a3ab,very good app time saving and more accurate,"app time, save, time, good app, good, app","Transaction Performance, Mobile Banking Features, Fees & Charges",Commercial Bank of Ethiopia,5
79a8ef7b-0840-4a75-9603-24e490b2d6dc,"i like your app to order atm card through it, i get it new on your app","card new, new app, atm card, like app, atm, card, new, like, app","Mobile Banking Features, Fees & Charges",Commercial Bank of Ethiopia,5
39c78b45-1c71-42e0-8860-748868ad8126,very bad app,"bad app, bad, app",Mobile Banking Features,Commercial Bank of Ethiopia,1
2d8fd56b-273f-4f3e-8419-57cccf1d576f,good app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
1c6617db-0a31-4584-b6db-a59321e1dd97,good,good,General Feedback,Commercial Bank of Ethiopia,5
bffe6663-e88f-4a08-97bc-e6ea6b2d8227,keeps freezing at the front page.,"page, freeze",Fees & Charges,Bank of Abyssinia,1
130d07ff-fc0a-46b2-bd2b-ef95a8263715,very interesting,interesting,Fees & Charges,Commercial Bank of Ethiopia,5
5ccebb40-4078-4fa4-9e80-6dd813fd4cc9,"improve the app, please. it is not working. it says response timeout","improve app, work say, response, say, improve, app work, work, app","App Reliability & Bugs, Transaction Performance, Customer Support",Dashen Bank,1
03bb356b-c24c-4cd6-bcc7-cf307dd0bf9c,this is so good,good,General Feedback,Commercial Bank of Ethiopia,5
d8c66621-f3f9-4b44-b0dd-c99540822483,very good,good,General Feedback,Commercial Bank of Ethiopia,5
baa88e99-cfcf-4593-98f6-4442a8dbdb59,"this is boring mobile banking app, it is not work properly .so slow!","boring, banking app work, app work properly, work properly, properly, mobile banking app, app work, banking app, slow, mobile banking","Mobile Banking Features, Transaction Performance",Dashen Bank,1
85e4c4a0-6848-4438-873c-e087d879c707,good,good,General Feedback,Dashen Bank,5
da386798-3db3-4e83-96b1-1444618f9e9b,good app,"good app, good, app",Mobile Banking Features,Dashen Bank,5
a6f71299-f3de-4b27-87ea-439b907310ed,my favorite,,General Feedback,Dashen Bank,5
41008be3-1c2f-401b-b10a-e023abb2b045,cbe. noor,cbe,General Feedback,Commercial Bank of Ethiopia,2
493a4d91-6ef5-44e4-94d6-4f578ace1433,why this app is logging in while your device is not connected to internet ... is it appropriate ?... and it isnt exposed to hucking or malicious activity?,"connect internet, appropriate, internet, activity, log, connect, device, app","Mobile Banking Features, Security & Privacy",Commercial Bank of Ethiopia,1
4ecb3d50-0100-433b-aa75-9b1647556733,good,good,General Feedback,Dashen Bank,5
8a547287-a69b-455f-97b8-7fd10f241050,most of the time either the app or 889 don't work,"time app, time, work, app","Transaction Performance, Mobile Banking Features",Commercial Bank of Ethiopia,2
ceb1f402-8c82-477a-bf14-1476bc359e7d,it's very good but there are some things that need to be improved by speed receipt view to be competitive with the companies in the country i. e. cbe telebirr,"need improve, thing need, cbe telebirr, competitive, view, company, receipt, speed, country, thing",Transaction Performance,Dashen Bank,4
15e7f782-ce40-4927-a035-f0f73b2b5631,good but it takes forever to load,"forever load, forever, load, good",General Feedback,Dashen Bank,3
70a02f56-e75d-448d-b71c-7afbd1eba779,well done keep it up,,General Feedback,Dashen Bank,5
45087a42-9207-475d-8300-08b9e6ec0cb4,very nice app,"nice app, nice, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
f29c1aa0-ccaf-471c-9800-72cd13b8c633,nice,nice,General Feedback,Commercial Bank of Ethiopia,5
3d68acad-fda9-4d1f-9005-cca2a0c612f6,fast and easy to use great app.,"use great, fast easy use, fast easy, great app, easy use, great, easy, fast, use, app","User Interface & Experience, Mobile Banking Features",Dashen Bank,5
513294b2-05fa-4b48-96cd-edb0686d5e0e,nice,nice,General Feedback,Dashen Bank,5
a836f1cf-7d6f-4fd7-95bc-51e98e4c1fc5,network issue,"network, issue",App Reliability & Bugs,Dashen Bank,1
540df881-caea-49cb-b1df-36bfa72431fe,its good but he said uptede me,"say, good",General Feedback,Dashen Bank,2
529e9d57-e66b-47b4-b192-84ad4e0fb926,best bauget app,"good, app",Mobile Banking Features,Dashen Bank,5
50d7c55a-ebec-487d-ba90-f2f0b4157985,verry slow app,"verry, slow app, slow, app","Transaction Performance, Mobile Banking Features",Dashen Bank,1
f3a2435b-8838-4f8a-bdf3-0680c781910e,some connection issues,"connection, issue",App Reliability & Bugs,Dashen Bank,3
e63aa85d-85a4-46d0-9b4e-b3048c3c0c02,good job my dashen super app,"good job dashen, job dashen, good job, job, dashen super app, dashen super, super app, super, dashen, good",Mobile Banking Features,Dashen Bank,5
6c906764-3ffd-4d50-a656-e2ea31308863,good,good,General Feedback,Dashen Bank,3
17fac6e4-55d0-48dc-8fd1-e3908c6e6689,not fast,fast,General Feedback,Bank of Abyssinia,2
e30a316a-b1c9-4c1a-b8f1-c1e296d82cb5,best performing and fast financial app,"financial app, financial, fast, app",Mobile Banking Features,Dashen Bank,5
54bb2554-1f4e-495f-9208-7cbd2c4a618c,this apk best for most of people,"apk, people, good",General Feedback,Commercial Bank of Ethiopia,5
78b34395-2a88-431a-ade9-ee4e2aa522a4,good keep it up,good,General Feedback,Commercial Bank of Ethiopia,5
e2db003a-f02a-462f-99e2-3bfc2054a442,"its a very low quality and slow application, very unreliable in times of need","time need, low, quality, unreliable, slow, need, application, time","Transaction Performance, App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
f9f852e3-ccc8-4a18-b650-7f69acb33c99,it is the best app ever i have seen dashen bank always one step a head!!!!,"head, good app dashen, dashen bank step, bank step, app dashen bank, app dashen, step, dashen bank, dashen, good app",Mobile Banking Features,Dashen Bank,5
04b0d391-1cb4-49e3-b18e-b9e24ab9391b,the new version is so good i like it,"new version, version, new, like, good",General Feedback,Dashen Bank,5
983a06c5-49c5-4977-9942-e97ae8ff14bc,excellent,excellent,Customer Support,Dashen Bank,5
2a18b376-d91c-40ee-8112-61a316b16f58,good,good,General Feedback,Dashen Bank,3
56497937-ddb0-4d03-ad47-0e3d2f1f8c66,very poor and time taking to use,"time use, poor, time, use",Transaction Performance,Dashen Bank,1
10555b11-1ec4-47e8-991d-eded9941e7e4,great app,"great app, great, app",Mobile Banking Features,Dashen Bank,5
5043e566-8cbc-4384-9382-8d929065614e,"there are plenty of features missed e. g electricity bill, water bill payments","miss, payment, feature","Transaction Performance, Mobile Banking Features",Dashen Bank,2
3e485515-99df-4aac-9609-17d3e1cc5ea4,ohhhh you must upgrade transferring problem most of time when transfer from cbe mobile banking to tele birr account always suspending for 3 to 5 days please try to fix it,"transferring, time transfer, cbe mobile banking, cbe mobile, try fix, tele birr, tele, upgrade, birr, day","Transaction Performance, App Reliability & Bugs, Account Access Issues",Commercial Bank of Ethiopia,2
e78bae17-ead8-4376-98d9-b9c6f966094e,i don't think it is compatible with the new android version 16 it fails to open. please update it or find a solution.,"android version, compatible, solution, think, fail, android, version, new, open, update",App Reliability & Bugs,Commercial Bank of Ethiopia,1
5faab1f6-f8f4-4913-9ae1-ec4ea6c5736a,nice,nice,General Feedback,Commercial Bank of Ethiopia,3
35fc8b13-0a39-4237-b28d-39904b57f125,good,good,General Feedback,Dashen Bank,5
069eb4b6-e778-4b5c-b6bd-1e5dea63844e,best,,General Feedback,Dashen Bank,5
161dbde7-f447-412e-abf3-8ae5e7ba5012,best mobile app in the country,"country, mobile app, good mobile, mobile, good, app",Mobile Banking Features,Bank of Abyssinia,5
17d27fe8-201d-465e-900c-4510058bd581,thank you,thank,General Feedback,Bank of Abyssinia,5
dc8432b9-7fd6-4ada-9ca6-b632467fcf15,"it was easy enough before. but now it won't even open , why? pls help if possible. the email address you provided under the app support also can't be found by gmail. pls respond.","pls, pls help, email address, email, respond, address, provide, support, possible, help","Customer Support, User Interface & Experience, Mobile Banking Features",Dashen Bank,3
cd3d7bda-43cf-46f8-bd12-065f026e2ba2,the worst app ever to exist in a bank history,"bad app exist, exist, app exist, history, bad app, bad, bank, app",Mobile Banking Features,Bank of Abyssinia,1
e080468a-5b05-476e-9275-923d859a7b98,best apps,"good app, good, app",Mobile Banking Features,Bank of Abyssinia,5
ac500ef1-8d40-4c19-b862-c5f47b165e97,"it almost never boots up!!! and even if it did, it crashes immediately","boot, immediately, crash","Transaction Performance, App Reliability & Bugs",Bank of Abyssinia,1
baeadc77-8d69-4e9b-a699-f91242ab5507,recent transaction evene refresh transaction please,"transaction, refresh transaction, recent transaction, refresh, recent",Transaction Performance,Commercial Bank of Ethiopia,2
fb38c9e7-db55-436e-950d-44af1d6c6d3c,congra ethio,ethio,General Feedback,Commercial Bank of Ethiopia,5
dc9bba76-9134-4fd4-927e-3a0480628f7b,"great app, unfortunately i struggle to use it from outside ethiopia. it tells me ""vpn enabled please disable vpn to continue using the app"". and that's happening without any vpn enabled. i think i will need to switch back to cbe because i need access to my bank account globally.","enable, need, outside, think need, use outside, happen, globally, enable disable, cbe need, struggle","Account Access Issues, Mobile Banking Features",Dashen Bank,1
2f7f02c0-8c37-48a2-880d-da85a2945e1c,still it's essay for user,user,General Feedback,Dashen Bank,4
77f5b29c-a280-491e-a189-9294bb1dcc4b,"one step forward, ethiopian bank and e commerce industry","industry, step forward, forward, ethiopian bank, commerce, ethiopian, step, bank",General Feedback,Dashen Bank,5
8151dac5-6706-4c18-b538-5c3882c8b679,best but ussd is necessary,"necessary, ussd, good",General Feedback,Dashen Bank,5
f00fad5e-14d3-4726-9a82-7655a15a86f4,the worst banking app in ethiopia. it forces you to change your pin every three months.,"banking app ethiopia, change pin, force, bad banking app, bad banking, app ethiopia, month, pin, change, ethiopia","App Reliability & Bugs, Mobile Banking Features",Dashen Bank,1
7f13440c-cd7b-416c-9ec0-04afa4de3574,very good app,"good app, good, app",Mobile Banking Features,Dashen Bank,5
72f788cf-857a-4b95-8aa8-4086764ddf5d,it is totally work of failure. i personally prefer dashen amole instead of this super dull app.,"failure, instead, prefer, totally, amole, super, dashen, work, app","Mobile Banking Features, Security & Privacy",Dashen Bank,1
656865bb-7ee3-4fef-9f23-b6728b2b6ab9,very nice mobile banking app my favourite,"mobile banking app, banking app, mobile banking, mobile, nice, banking, app",Mobile Banking Features,Bank of Abyssinia,5
0ba55f35-eedd-4c74-a676-e651cf7bc461,this app is the good apps,"app good app, app good, app, good app, good",Mobile Banking Features,Commercial Bank of Ethiopia,5
7b9453f4-c7a8-411f-9931-670883aab3f7,good,good,General Feedback,Commercial Bank of Ethiopia,5
ba4212f3-0ddf-48ab-8bf4-568a7ad27b23,adisi deti,,General Feedback,Commercial Bank of Ethiopia,5
6ee89fcd-d75e-4845-9338-962d8760dc4f,easy to use and the best one,"easy use good, use good, easy use, easy, use, good",User Interface & Experience,Dashen Bank,5
ec30627f-c9a0-48f6-8fd2-38fcae3ab112,"as bank, u should at least hire someone good at their job bc this a joke nowadays i can't even log in or even transfer without it crashing if u fix the app i will update this review i am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way","fix, update, suggestion, nowadays, log transfer, hire, count, joke, fix app, final","Account Access Issues, App Reliability & Bugs, Transaction Performance",Bank of Abyssinia,4
25576574-63a9-497a-9c51-daed8be13796,remove update,"remove, update",App Reliability & Bugs,Commercial Bank of Ethiopia,1
c6e19555-0ae1-438d-bb5a-18930946401f,good bank ethiopian very nic,"nic, good bank, ethiopian, bank, good",General Feedback,Commercial Bank of Ethiopia,5
bc8bfdb0-596e-4ed3-a07d-c3ac71061fee,unlimited experience,"unlimited, experience",General Feedback,Bank of Abyssinia,5
6b7e8320-ba59-4491-8527-e5505887fda7,best app,"good app, good, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
8093223f-be95-4c78-ac97-04fc6e01fb4e,change mobile banking cbe,"change, cbe, mobile banking, mobile, banking","App Reliability & Bugs, Mobile Banking Features",Commercial Bank of Ethiopia,5
cf02d092-27cc-4b99-ab5e-35aba79bc01a,the process of updating is not functioning easily. installing is easy than updating. screenshot should not be prevented. it is an instant evidence needed for some transactions.,"instal, instant, need transaction, process, easily, function, screenshot, transaction, need, easy","Transaction Performance, User Interface & Experience, Mobile Banking Features",Commercial Bank of Ethiopia,2
2ed460c6-1ab9-4d94-b3e8-90444e85e280,this good app but screenshot must enable,"app screenshot, enable, screenshot, good app, good, app","User Interface & Experience, Mobile Banking Features",Commercial Bank of Ethiopia,4
b373eb6d-604a-4080-977c-52dd88461aae,good,good,General Feedback,Commercial Bank of Ethiopia,4
344a9a6b-4909-4adb-a656-3785b1225031,the saved account totally removed ..why????????,"totally, save, account",Account Access Issues,Commercial Bank of Ethiopia,1
f9fe94b1-daee-48c5-a9ff-158624c96973,best feature!!,"good feature, feature, good",Mobile Banking Features,Commercial Bank of Ethiopia,5
5f2ee185-7529-49ab-9753-882a696506af,i recognized thank you,thank,General Feedback,Commercial Bank of Ethiopia,5
70eb043a-93c1-497b-aaf8-a16f85aa8bd3,good,good,General Feedback,Commercial Bank of Ethiopia,1
c9cc8b5a-f0aa-437a-8e5c-99035cad23da,besat,,General Feedback,Bank of Abyssinia,5
7d7e794d-b9f0-48c8-96c5-3f4be30208f4,good,good,General Feedback,Commercial Bank of Ethiopia,5
75e5a913-5818-49c7-89ea-ac8bb7912218,very good,good,General Feedback,Commercial Bank of Ethiopia,5
f83d32f4-7158-4319-935c-c1737ec57f2b,"unable to connect, pls. improve the system","unable connect, pls, unable, connect, improve",General Feedback,Commercial Bank of Ethiopia,5
5a7fb26b-0715-4f9f-900c-a8275e9ab073,well app,app,Mobile Banking Features,Commercial Bank of Ethiopia,5
61c6d24e-e112-4e4e-aa56-91fe3934b642,"smart service but, your service charge is too high","service, service charge, charge, high, smart","Fees & Charges, Customer Support",Commercial Bank of Ethiopia,5
79bb5e1b-ef89-4c75-8b19-ea9d9b558b1a,perfect keep,perfect,General Feedback,Commercial Bank of Ethiopia,5
c53d43fa-8f55-4e83-b703-f723a8c18b43,nice app,"nice app, nice, app",Mobile Banking Features,Commercial Bank of Ethiopia,5
60aeb5ba-554b-40b3-9086-c75fe10acdbc,send money for some account but don't reserved ball,"money account, send money, send, account, money",Account Access Issues,Commercial Bank of Ethiopia,5
e5b8ce29-2766-4fbc-935a-7a45e4471edd,"this app is pretty good. the recent one was the nicest. however after the update, it restricts me from taking a screenshot. i would be happy if you remove screenshots restriction policy from this app. why i gave it five stars was because of the past performances of this app. keep in mind to remove the screenshot restriction policy from this app. and also it has no self authorizations. once uninstalled it needs extra sim cards and wants to visit nearby banks in person.","screenshot, remove screenshot, restriction, remove, app, past, visit nearby bank, visit nearby, uninstalle, nearby bank","User Interface & Experience, App Reliability & Bugs, Mobile Banking Features",Commercial Bank of Ethiopia,5
7bbcd5a7-571c-4dc9-8905-b5f70b8755cc,ke gizew ga emihed astemamagn metegberya,,General Feedback,Commercial Bank of Ethiopia,1
259f842f-d1f5-4cd6-8a1d-f142a59521de,what nice app i never usedyet,"nice app, nice, app",Mobile Banking Features,Commercial Bank of Ethiopia,4
5811a3bc-9cc2-4257-ad19-7c10a898320e,so disappointing :((,disappointing,Mobile Banking Features,Commercial Bank of Ethiopia,1
08d7ae65-f9e5-4c34-a3a9-e0f8f5e3f790,excellent plus,"plus, excellent",Customer Support,Commercial Bank of Ethiopia,5
f24f4a58-3ee1-41ef-8679-b440ac645b06,would be great if it displays service fees before proceeding with transaction.,"service fee, display, fee, great, transaction, service","Transaction Performance, User Interface & Experience, Customer Support",Commercial Bank of Ethiopia,4
a926fb85-cd65-4575-ae82-ca6b01b23144,excellent,excellent,Customer Support,Commercial Bank of Ethiopia,5
e078dd0e-0334-4950-b846-c450ddcfd110,great app,"great app, great, app",Mobile Banking Features,Dashen Bank,5
8a5e1510-bc3f-4f70-8915-f79a839f041e,excellent,excellent,Customer Support,Bank of Abyssinia,5
d41dd3e3-b09b-4d1f-a5a2-0caa9f430e37,dashen super app contains extended selections for customers and can be easily accessible and also friendly to use.,"accessible, contain, extend, easily, dashen super app, dashen super, customer, friendly, super app, super","Customer Support, Account Access Issues, Mobile Banking Features",Dashen Bank,2
